X,Y,bio_9,bio_8,bio_7,bio_6,bio_5,bio_4,bio_3,bio_2,bio_19,bio_18,bio_17,bio_16,bio_15,bio_14,bio_13,bio_12,bio_11,bio_10,bio_1,sp
-2.94125,43.30889,19.50870,10.35930,20.78800,4.91200,25.70000,422.96900,46.68080,9.70400,338.00000,220.00000,213.00000,374.00000,25.28270,58.00000,135.00000,1203.00000,9.64867,19.83800,14.33200,invasive
-9.06135,42.76881,18.50940,11.27810,15.18750,7.61875,22.80620,339.66500,39.32780,5.97292,385.00000,137.00000,112.00000,427.00000,45.04110,25.00000,151.00000,1071.00000,10.43440,18.78750,14.42030,invasive
-4.23748,48.39448,15.88270,7.71133,16.62800,3.90800,20.53600,383.85700,37.75160,6.27733,377.00000,193.00000,164.00000,392.00000,32.85390,48.00000,134.00000,1098.00000,6.83533,16.06730,11.13270,invasive
-1.10851,44.75802,19.04600,7.80000,23.30800,2.29600,25.60400,495.84400,43.25700,10.08230,282.00000,185.00000,159.00000,311.00000,25.75570,44.00000,111.00000,936.00000,7.10267,19.07670,12.95250,invasive
-1.09541,44.57821,19.03930,7.76667,24.03600,1.99200,26.02800,497.13300,45.00610,10.81770,290.00000,191.00000,163.00000,318.00000,25.75140,44.00000,112.00000,954.00000,7.06333,19.07330,12.93720,invasive
-48.85200,-25.39600,17.10270,24.38600,17.26800,11.90000,29.16800,299.56900,50.11390,8.65367,234.00000,732.00000,234.00000,732.00000,43.75020,69.00000,253.00000,1803.00000,17.10270,24.38600,20.58920,invasive
174.90149,-41.22344,16.93160,9.45614,16.62110,4.83684,21.45790,330.70000,44.57460,7.40877,426.00000,234.00000,234.00000,451.00000,27.79330,55.00000,162.00000,1286.00000,8.79825,16.93160,12.92940,invasive
174.31788,-35.72619,17.52130,11.31600,15.54400,7.60000,23.14400,306.78200,46.17000,7.17667,514.00000,333.00000,306.00000,514.00000,21.31670,98.00000,188.00000,1569.00000,11.31600,18.90870,15.05470,invasive
174.68448,-36.42507,15.58200,11.26330,15.59600,7.37600,22.97200,301.75600,45.78310,7.14033,487.00000,311.00000,280.00000,487.00000,23.74880,90.00000,174.00000,1435.00000,11.26330,18.71930,14.88180,invasive
175.93542,-37.48006,18.38040,10.03820,18.24710,5.24118,23.48820,343.42900,47.54190,8.67500,469.00000,358.00000,329.00000,469.00000,15.96720,104.00000,171.00000,1592.00000,10.03820,18.48920,14.26940,invasive
174.17165,-36.14646,18.43060,11.34630,16.16670,7.14444,23.31110,298.72300,47.59740,7.69491,416.00000,282.00000,270.00000,416.00000,18.65480,85.00000,147.00000,1301.00000,11.34630,18.75000,14.95630,invasive
176.35800,-37.88600,17.73070,8.94533,19.32800,3.82400,23.15200,361.10800,48.16500,9.30933,458.00000,386.00000,360.00000,458.00000,13.27670,109.00000,163.00000,1642.00000,8.94533,17.79330,13.39730,invasive
-44.10250,-2.41694,27.45900,26.58890,10.54170,21.94580,32.48750,38.98470,83.60670,8.81354,1101.00000,75.00000,26.00000,1101.00000,88.82480,7.00000,404.00000,2028.00000,26.58890,27.50690,26.95890,invasive
-44.34250,-2.53083,27.35730,26.64400,10.10000,22.10800,32.20800,33.23050,85.03300,8.58833,1098.00000,90.00000,39.00000,1098.00000,84.30690,9.00000,400.00000,2101.00000,26.64400,27.42730,26.94880,invasive
-49.88889,-29.55167,20.26310,23.38450,15.92140,11.14290,27.06430,330.15100,44.99030,7.16309,350.00000,406.00000,322.00000,406.00000,13.73380,93.00000,144.00000,1450.00000,15.26550,23.38450,19.27800,invasive
-47.85000,-0.60000,27.42560,26.08330,8.76154,22.80000,31.56150,55.49930,82.19200,7.20128,1444.00000,75.00000,75.00000,1444.00000,80.01710,18.00000,537.00000,2784.00000,26.08330,27.42560,26.69680,invasive
-46.61714,-0.96344,26.91590,26.00560,10.52380,21.41900,31.94290,45.20130,79.93210,8.41191,1200.00000,74.00000,31.00000,1200.00000,82.09980,7.00000,450.00000,2320.00000,26.00560,27.03810,26.38570,invasive
-46.60531,-0.85564,26.93830,26.00830,10.29000,21.60000,31.89000,43.66860,80.17490,8.25000,1207.00000,65.00000,20.00000,1207.00000,87.36470,4.00000,451.00000,2210.00000,26.00830,27.03170,26.41080,invasive
-48.51431,-0.75878,27.91870,26.29270,9.27200,22.73200,32.00400,65.53130,76.38050,7.08200,1578.00000,102.00000,102.00000,1578.00000,82.05530,23.00000,564.00000,2967.00000,26.29270,27.91870,27.05870,invasive
-38.86667,-15.85000,26.03180,22.56360,11.53640,18.25450,29.79090,159.28500,62.37850,7.19621,417.00000,345.00000,333.00000,478.00000,18.09180,104.00000,173.00000,1578.00000,22.35300,26.12420,24.33140,invasive
-38.92700,-12.93300,25.64000,23.13870,10.19200,19.27600,29.46800,132.73900,65.29300,6.65467,541.00000,263.00000,235.00000,609.00000,40.25240,74.00000,217.00000,1595.00000,22.59530,25.79200,24.33470,invasive
-39.15000,-14.25000,22.78530,24.56470,9.80800,18.82800,28.63600,131.57900,62.31650,6.11200,555.00000,502.00000,396.00000,591.00000,18.38750,120.00000,206.00000,2009.00000,22.13870,25.34200,23.84700,invasive
-38.17194,-12.76833,26.37720,25.01840,9.81579,20.25260,30.06840,123.49700,66.89010,6.56579,386.00000,311.00000,267.00000,772.00000,48.56490,68.00000,293.00000,1781.00000,23.55960,26.51230,25.17940,invasive
-39.25000,-12.96667,22.96730,21.87470,10.45600,18.08800,28.54400,144.51800,62.71360,6.55733,360.00000,297.00000,227.00000,393.00000,23.62090,71.00000,141.00000,1211.00000,21.31870,24.79400,23.21170,invasive
-39.31667,-12.68333,21.94730,22.71330,11.37600,17.55200,28.92800,155.33800,63.77750,7.25533,212.00000,209.00000,149.00000,248.00000,18.98590,46.00000,89.00000,826.00000,21.04200,24.78730,23.11300,invasive
-1.41122,50.90489,15.28570,6.82857,19.47860,2.67143,22.15000,457.08400,37.33040,7.27143,228.00000,144.00000,138.00000,257.00000,26.61370,37.00000,88.00000,759.00000,5.91786,16.92620,11.02800,invasive
-2.25000,43.28000,18.68870,12.03470,18.60800,5.07600,23.68400,414.77900,40.84620,7.60067,334.00000,239.00000,226.00000,385.00000,22.05260,66.00000,143.00000,1236.00000,8.98733,19.07870,13.72270,invasive
-1.45000,43.57000,17.66130,9.70000,19.90400,4.55200,24.45600,441.39500,40.27670,8.01667,370.00000,256.00000,212.00000,411.00000,25.48300,59.00000,149.00000,1247.00000,9.01467,19.71200,14.04630,invasive
-1.49400,43.38400,19.36670,9.74000,20.24400,4.52400,24.76800,441.48700,41.38840,8.37867,355.00000,244.00000,217.00000,395.00000,23.71220,61.00000,144.00000,1235.00000,9.04667,19.75400,14.04930,invasive
-2.20000,43.22000,17.49670,10.81870,18.45200,4.22400,22.67600,422.78100,39.17550,7.22867,361.00000,265.00000,257.00000,403.00000,19.35920,77.00000,147.00000,1346.00000,7.74267,17.99070,12.44830,invasive
-2.09400,43.28200,18.76330,12.20730,18.13600,5.36000,23.49600,411.48500,40.05660,7.26467,349.00000,255.00000,238.00000,402.00000,21.53340,70.00000,149.00000,1296.00000,9.17400,19.16730,13.84300,invasive
174.57400,-36.32500,16.97270,11.00530,15.70800,7.05600,22.76400,302.12400,46.22270,7.26067,466.00000,312.00000,306.00000,466.00000,19.04980,94.00000,163.00000,1447.00000,11.00530,18.48530,14.63000,invasive
-3.37000,43.35000,17.93330,11.60270,19.30800,4.37600,23.68400,397.58400,45.89460,8.86133,325.00000,212.00000,203.00000,366.00000,24.49540,57.00000,134.00000,1169.00000,8.77133,18.33330,13.11300,invasive
-3.61000,43.44000,18.27800,12.45670,18.64800,5.18000,23.82800,375.21600,47.04170,8.77233,331.00000,219.00000,200.00000,387.00000,26.17740,56.00000,143.00000,1196.00000,9.69267,18.70330,13.75450,invasive
-3.86000,43.43000,18.94470,12.96330,19.27600,5.36400,24.64000,377.93300,47.66200,9.18733,321.00000,212.00000,189.00000,385.00000,27.44530,53.00000,144.00000,1167.00000,10.21330,19.33470,14.35670,invasive
-3.86000,43.34000,18.45330,12.40670,19.21600,4.94800,24.16400,381.32500,47.11350,9.05333,304.00000,204.00000,186.00000,360.00000,25.76830,54.00000,133.00000,1119.00000,9.64000,18.85130,13.82770,invasive
0.75000,40.71000,23.31800,17.88730,23.03200,5.62800,28.66000,528.32300,39.65640,9.13367,116.00000,133.00000,84.00000,235.00000,44.91070,14.00000,90.00000,575.00000,10.64270,23.51130,16.77680,invasive
-2.15123,43.28890,18.91070,12.28730,18.39600,5.33600,23.73200,413.08600,40.42360,7.43633,336.00000,241.00000,225.00000,389.00000,22.35630,66.00000,144.00000,1240.00000,9.24400,19.29200,13.96550,invasive
-6.47120,37.05873,24.55670,12.62000,26.14800,6.32000,32.46800,530.56100,42.48760,11.10970,217.00000,24.00000,21.00000,244.00000,68.29000,2.00000,89.00000,510.00000,11.77730,24.81400,17.96650,invasive
-3.80127,43.48888,19.06670,13.11170,19.08500,5.71500,24.80000,376.39400,47.91500,9.14458,333.00000,219.00000,194.00000,401.00000,28.18460,54.00000,151.00000,1204.00000,10.41500,19.47580,14.48560,invasive
121.43090,25.16580,16.04870,24.87400,19.46800,11.11200,30.58000,503.79900,29.32680,5.70933,554.00000,768.00000,545.00000,960.00000,25.10180,169.00000,360.00000,2848.00000,14.41200,26.57070,20.68070,invasive
120.49720,24.19460,20.52920,27.43610,19.65830,11.78330,31.44170,474.73500,33.77490,6.63958,147.00000,716.00000,62.00000,716.00000,73.49870,15.00000,270.00000,1458.00000,16.00970,27.43610,22.17260,invasive
120.36900,23.77900,20.97730,27.76670,19.65200,12.07600,31.72800,461.20800,35.30600,6.93833,89.00000,788.00000,46.00000,788.00000,88.53910,11.00000,271.00000,1358.00000,16.58530,27.76670,22.67720,invasive
118.24140,24.43180,19.29440,27.33750,22.06670,9.40833,31.47500,587.40500,29.60410,6.53264,176.00000,339.00000,73.00000,409.00000,59.12770,23.00000,146.00000,994.00000,13.42500,27.54860,20.71560,invasive
118.33300,24.44400,19.25690,27.28920,22.05880,9.32353,31.38240,587.09900,29.68670,6.54853,173.00000,339.00000,70.00000,407.00000,59.72130,22.00000,142.00000,979.00000,13.42550,27.52060,20.69880,invasive
118.41142,24.52142,19.15560,27.15000,21.56670,9.50000,31.06670,588.65800,27.99460,6.03750,175.00000,332.00000,68.00000,404.00000,59.81150,22.00000,144.00000,972.00000,13.21390,27.37500,20.53820,invasive
118.44000,24.44400,19.25000,27.12120,21.40000,9.61818,31.01820,582.74800,28.33830,6.06439,170.00000,327.00000,67.00000,392.00000,59.62730,21.00000,133.00000,940.00000,13.36060,27.38710,20.61210,invasive
175.13667,-41.37082,17.12780,8.89306,16.88750,5.00000,21.88750,336.19100,44.69320,7.54757,397.00000,207.00000,188.00000,397.00000,29.79180,51.00000,147.00000,1154.00000,8.89306,17.16320,13.08110,invasive
174.29210,-36.50930,17.51670,11.54790,16.00000,7.40000,23.40000,305.79300,46.60160,7.45625,395.00000,254.00000,236.00000,395.00000,21.89770,78.00000,144.00000,1214.00000,11.54790,19.12710,15.19060,invasive
-4.31200,48.28200,15.96470,8.05533,15.78000,4.48800,20.26800,376.00900,35.56610,5.61233,377.00000,188.00000,157.00000,395.00000,34.64520,46.00000,134.00000,1082.00000,7.18800,16.18600,11.32150,invasive
-4.39900,48.40800,16.04650,8.20263,15.99470,4.50000,20.49470,371.45500,37.58910,6.01228,376.00000,190.00000,158.00000,387.00000,33.72530,47.00000,134.00000,1084.00000,7.34737,16.24300,11.45000,invasive
-48.09800,-24.94400,17.29000,24.46070,16.60800,12.28400,28.89200,296.89500,48.98240,8.13500,252.00000,807.00000,252.00000,807.00000,45.24480,67.00000,285.00000,1958.00000,17.29000,24.46070,20.91120,invasive
-48.36500,-25.57528,17.48150,24.83330,16.10000,12.85560,28.95560,303.82300,45.61770,7.34444,292.00000,842.00000,292.00000,842.00000,42.13190,85.00000,283.00000,2052.00000,17.48150,24.83330,20.83980,invasive
10.09900,55.96600,2.46400,8.60533,24.52800,-4.92800,19.60000,629.04400,26.94880,6.61000,121.00000,177.00000,108.00000,196.00000,22.53310,33.00000,66.00000,628.00000,0.32067,15.57730,7.73067,invasive
8.49500,55.56000,7.38933,9.60000,21.28000,-0.79200,20.48800,593.92400,27.51250,5.85467,195.00000,193.00000,143.00000,295.00000,30.52280,41.00000,102.00000,826.00000,1.73800,16.04200,8.69233,invasive
174.41626,-36.49054,17.14170,11.16250,15.97500,7.05000,23.02500,300.76400,46.54410,7.43542,440.00000,267.00000,254.00000,440.00000,23.51410,82.00000,151.00000,1291.00000,11.16250,18.62500,14.80940,invasive
-65.14971,-40.91017,9.44352,18.27590,27.32780,2.17778,29.50560,550.22400,46.39660,12.67920,55.00000,66.00000,48.00000,83.00000,25.81120,14.00000,34.00000,258.00000,8.18426,21.66670,14.93170,invasive
-64.84765,-40.78325,9.45000,18.22500,26.51670,2.31667,28.83330,539.43400,45.98260,12.19310,57.00000,68.00000,50.00000,86.00000,26.47070,14.00000,36.00000,266.00000,8.24722,21.45280,14.87850,invasive
-97.90900,23.80600,18.85600,26.76200,23.49600,10.82000,34.31600,448.30900,48.06490,11.29330,95.00000,312.00000,75.00000,376.00000,65.97730,16.00000,174.00000,846.00000,17.53330,28.43800,23.64370,invasive
174.56988,-36.10328,15.79580,11.51530,15.38330,7.74583,23.12920,300.86100,45.79500,7.04479,486.00000,296.00000,274.00000,486.00000,25.42320,89.00000,181.00000,1402.00000,11.51530,18.96810,15.12730,invasive
174.83007,-36.92807,19.54170,11.21670,17.27500,6.92500,24.20000,338.59400,45.49930,7.86000,403.00000,311.00000,311.00000,403.00000,12.41090,88.00000,138.00000,1423.00000,11.21670,19.54170,15.35380,invasive
5.34959,53.40884,4.83611,10.48060,19.83890,0.23333,20.07220,518.70300,29.05350,5.76389,197.00000,217.00000,138.00000,281.00000,29.83730,37.00000,98.00000,799.00000,3.14722,15.63330,9.21065,invasive
4.27391,51.38136,6.27600,10.99800,21.82000,0.72400,22.54400,543.31900,32.61530,7.11667,189.00000,205.00000,158.00000,231.00000,16.35040,48.00000,78.00000,789.00000,3.89933,17.07470,10.36500,invasive
-4.50400,48.26900,15.93560,8.70379,14.89550,5.11364,20.00910,350.61200,35.77970,5.32955,330.00000,179.00000,150.00000,386.00000,35.85030,43.00000,132.00000,1050.00000,7.79318,16.19020,11.64890,invasive
-56.30000,3.36000,26.63400,25.45870,11.55600,20.80800,32.36400,67.03860,78.74410,9.09967,559.00000,189.00000,189.00000,937.00000,55.39450,49.00000,388.00000,2191.00000,24.98200,26.63400,25.69950,invasive
-48.79015,-28.48549,17.36540,23.94620,15.53080,12.13080,27.66150,302.53000,46.45040,7.21410,307.00000,432.00000,287.00000,432.00000,18.57130,90.00000,158.00000,1439.00000,16.52560,23.94620,20.08720,invasive
174.60100,-36.44900,15.02530,10.76870,15.62400,6.88000,22.50400,299.67800,46.25790,7.22733,491.00000,343.00000,310.00000,491.00000,21.05500,97.00000,188.00000,1517.00000,10.76870,18.17930,14.35870,invasive
175.57500,-36.83500,16.09000,9.28333,17.96000,4.68800,22.64800,332.38400,48.55050,8.71967,664.00000,380.00000,336.00000,664.00000,30.61490,98.00000,242.00000,1890.00000,9.28333,17.47070,13.32850,invasive
174.83400,-37.15900,18.61000,10.55200,18.38000,5.73600,24.11600,335.18900,47.13460,8.66333,407.00000,286.00000,283.00000,407.00000,15.68290,90.00000,150.00000,1330.00000,10.55200,18.83330,14.62670,invasive
175.51100,-37.25000,17.55330,10.53400,21.15600,4.18400,25.34000,364.78300,51.30620,10.85430,391.00000,307.00000,306.00000,391.00000,13.85360,92.00000,135.00000,1346.00000,9.89533,18.90670,14.41320,invasive
173.50100,-35.50400,11.65070,11.44600,15.52000,5.52400,21.04400,295.86500,47.56870,7.38267,535.00000,557.00000,519.00000,697.00000,16.27850,159.00000,276.00000,2373.00000,9.13400,16.41070,12.58900,invasive
-55.00000,-10.00000,27.00870,26.03130,17.97600,18.49600,36.47200,56.53590,65.75250,11.81970,1030.00000,347.00000,46.00000,1030.00000,72.58380,7.00000,372.00000,2267.00000,26.03130,27.41470,26.65150,invasive
-52.28500,4.81400,26.36000,25.75930,10.24400,21.42800,31.67200,39.60060,74.55750,7.63767,892.00000,261.00000,228.00000,1176.00000,53.43540,64.00000,444.00000,2901.00000,25.46670,26.40530,25.86620,invasive
-48.80100,-25.50800,17.39270,24.86730,17.46400,12.12800,29.59200,306.87200,49.34150,8.61700,235.00000,714.00000,235.00000,714.00000,42.96750,69.00000,244.00000,1754.00000,17.39270,24.86730,20.92180,invasive
-47.68500,-0.72300,27.26470,26.02870,9.16000,22.44400,31.60400,52.63490,82.50360,7.55733,1388.00000,127.00000,79.00000,1388.00000,78.55880,20.00000,522.00000,2700.00000,26.02870,27.29000,26.57930,invasive
-8.75500,42.06300,17.98200,8.09133,18.70800,4.65600,23.36400,410.80500,40.60120,7.59567,714.00000,169.00000,137.00000,714.00000,51.60700,32.00000,247.00000,1752.00000,8.09133,18.10730,12.86320,invasive
176.40900,-37.84500,18.22600,9.41533,19.83200,3.96000,23.79200,361.79000,49.15790,9.74900,449.00000,361.00000,343.00000,449.00000,16.20610,98.00000,160.00000,1539.00000,9.41533,18.28600,13.89320,invasive
-39.10000,-14.25200,22.97330,24.74000,9.81600,18.98000,28.79600,131.36100,62.27250,6.11267,580.00000,522.00000,414.00000,633.00000,18.93460,126.00000,216.00000,2113.00000,22.32330,25.52670,24.02930,invasive
174.72500,-36.33800,15.73930,11.39400,15.56400,7.55600,23.12000,302.16500,45.76590,7.12300,481.00000,306.00000,281.00000,481.00000,23.71990,89.00000,179.00000,1424.00000,11.39400,18.86730,15.03020,invasive
-58.07000,-38.19000,9.08267,17.55470,24.00000,3.40000,27.40000,466.10600,47.60420,11.42500,175.00000,229.00000,174.00000,263.00000,18.06720,47.00000,99.00000,856.00000,8.42467,19.83070,14.03850,invasive
-62.88000,-40.12000,7.66467,18.11130,28.54400,1.22000,29.76400,555.11900,47.50440,13.55970,59.00000,93.00000,59.00000,127.00000,31.51500,12.00000,49.00000,371.00000,7.66467,21.34930,14.55750,invasive
-62.18000,-38.57000,8.14200,20.95800,28.60400,1.76000,30.36400,553.13600,47.53410,13.59670,84.00000,231.00000,84.00000,248.00000,37.15580,25.00000,91.00000,724.00000,8.14200,21.81670,14.85670,invasive
-122.41667,37.80000,16.44500,10.57830,16.15000,6.29000,22.44000,261.20900,57.18270,9.23500,447.00000,14.00000,10.00000,447.00000,93.50220,2.00000,170.00000,810.00000,10.57830,16.88830,14.02580,invasive
-123.84800,46.48600,14.64470,5.80533,19.65600,1.34800,21.00400,397.03100,48.61960,9.55667,967.00000,186.00000,170.00000,1028.00000,61.11270,43.00000,357.00000,2292.00000,5.41867,15.12270,9.97133,invasive
-123.99722,46.46083,14.92560,6.45385,18.52310,2.06923,20.59230,384.10000,46.94770,8.69615,920.00000,177.00000,163.00000,975.00000,61.24070,42.00000,340.00000,2171.00000,6.00000,15.39740,10.40380,invasive
-118.21480,34.03180,23.23530,15.31330,23.27600,7.78000,31.05600,362.39700,57.46830,13.37630,216.00000,11.00000,6.00000,243.00000,100.62800,1.00000,88.00000,384.00000,14.98530,23.83800,19.10450,invasive
-122.12417,37.55556,18.14860,10.93680,19.21250,4.94167,24.15420,348.85700,52.51750,10.08990,202.00000,9.00000,6.00000,211.00000,86.58810,1.00000,78.00000,401.00000,9.85972,18.37990,14.42310,invasive
-122.46639,37.89000,18.13780,10.20890,19.75330,5.43333,25.18670,341.06800,56.65150,11.19060,549.00000,14.00000,10.00000,549.00000,95.76650,2.00000,205.00000,975.00000,10.20890,18.54440,14.58470,invasive
-122.07900,37.72700,19.20600,10.65530,22.36400,4.60800,26.97200,405.18400,53.63230,11.99430,278.00000,11.00000,7.00000,281.00000,90.07420,1.00000,108.00000,525.00000,9.79400,19.70270,14.81550,invasive
-122.15110,37.63280,18.60290,11.36670,19.53530,5.33529,24.87060,352.32800,53.50300,10.45200,225.00000,9.00000,6.00000,230.00000,89.66850,1.00000,88.00000,427.00000,10.33330,18.92450,14.88240,invasive
-122.23100,37.93900,18.81800,9.33867,21.92400,4.56000,26.48400,408.29500,52.48280,11.50630,395.00000,13.00000,8.00000,395.00000,93.69430,1.00000,154.00000,718.00000,9.33867,19.34330,14.43520,invasive
-122.69128,37.92348,16.55070,9.90362,18.13910,5.39565,23.53480,296.22800,59.95530,10.87540,622.00000,18.00000,12.00000,622.00000,93.87180,2.00000,233.00000,1126.00000,9.90362,17.11590,13.53370,invasive
-123.86200,46.56700,14.68530,5.68200,19.94000,1.21200,21.15200,402.63500,48.65600,9.70200,994.00000,188.00000,171.00000,1053.00000,61.54940,44.00000,366.00000,2344.00000,5.30800,15.12000,9.90167,invasive
-123.86100,46.65400,14.79330,5.63600,19.99600,1.20000,21.19600,408.72400,47.90620,9.57933,975.00000,182.00000,164.00000,1031.00000,61.97220,43.00000,358.00000,2290.00000,5.21333,15.19600,9.93767,invasive
-122.48000,37.75967,16.18400,10.74000,15.84400,6.49200,22.33600,246.64100,58.93710,9.33800,476.00000,18.00000,13.00000,476.00000,91.54540,3.00000,180.00000,877.00000,10.74000,16.69930,13.89900,invasive
